Song Title|Voicing|Arranger
Barry Manilow Medley|TTBB|Jay Giallombardo
Basin Street Blues|SSAA|Ann Minihane
Basin Street Blues|SSAA|Brian Beck
Basin Street Blues|SSAA|David Wright
Basin Street Blues|SSAA|Nancy Bergman
Basin Street Blues|TTBB|Dave Briner
Basin Street Blues|TTBB|David Wright
Basin Street Blues|TTBB|Unspecified
Basin Street/Bye Bye Blues|SSAA|Lorraine Rochefort
Battle Hymn of the Republic|SSAA|Judy West
Battle Hymn Of the Republic|TTBB|Barbershop Harmony Society
Battle Hymn Of The Republic|TTBB|Clay Hine
Battle Hymn Of The Republic|TTBB|Joe Liles
Battle Hymn Of The Republic|TTBB|Jon Nicholas
Be a Clown|TTBB|Ed Waesche
Be A Clown/Make 'em Laugh|SSAA|Joni Bescos
Be A Clown/Make Em' Laugh Medley|TTBB|Jay Giallombardo
Be My Baby Tonight|SSAA|Aaron Dale
Be My Baby Tonight|TTBB|Aaron Dale
Be My Life's Companion|TTBB|Tom Gentry
Be Our Guest|SSAA|Margaret Rochon and Nancy Bergman
Be Our Guest|SSAA|Nancy Bergman/Margaret Rochon
Be Our Guest|SSAA|Unspecified
Be Our Guest|TTBB|Greg Volk
Be Our Guest|TTBB|Greg Volk, Steven Armstrong
Be Our Guest|TTBB|Jay Giallombardo
Be Our Guest|TTBB|Russ Foris
Be Our Guest|TTBB|Steve Delehanty
Be Prepared To Play|TTBB|Steve Tramack
Beach Boys Medley|SSAA|Alex Kaiserman
Beach Boys Medley|SSAA|P. Mauritzen
Beach Boys Medley|SSAA|Paula Mauritzen
Beach Boys Medley|SSAA|Tedda Lippincott
Beach Boys Medley|SSAA|Tom Colville
Beach Boys Medley|TTBB|Steve Delehanty
Beach Boys Medley|TTBB|Tom Gentry
Beach Boys Medley|TTBB|Unspecified
Beale Street Blues|TTBB|Steve Delehanty
Beat Me Daddy Eight to the Bar|SSAA|Jarmela Speta
Beatles Medley|SSAA|Paula Mauritzen
Beatles Medley (First Half)|TTBB|Greg Volk
Beatles Medley (Second Half)|TTBB|Greg Volk
Beatles Salute|SSAA|Jim Massey
Beatles Sunshine Medley|SSAA|Mark Hale
Beatles Sunshine Medley|TTBB|Mark Hale
Beautiful|SSAA|Lorraine Rochefort
Beautiful Dreamer|TTBB|David Wright
Beautiful Savior|TTBB|J. Spencer Cornwall
Beautiful Savior|TTBB|Joe Liles
Beautiful Savior|TTBB|Tom Gentry
Beautiful/Just The Way You Are Medley|SSAA|Hari Birtles
Beauty And the Beast|SSAA|Carolyn Schmidt
Beauty And The Beast|TTBB|Fred Kingsbury
Beauty School Dropout|SSAA|Joni Bescos
Because|SSAA|Derek Hollis
Because|TTBB|Jim Henry
Because|TTBB|John Hohl
Because|TTBB|Josh Ehrlich
Because It's Christmas|SSAA|Tedda Lippincott
Because of You|SSAA|Don Gray
Because Of You|TTBB|Don Gray
Because We Believe|SSAA|Joe Liles
Beep Beep|SSAA|Tedda Lippincott
Beep Beep|TTBB|Don Gray
Beethoven's Fifth|SSAA|Tom Gentry
Before the Parade Passes By|SSAA|Carolyn Schmidt
Before the Parade Passes By|SSAA|Jay Giallombardo
Before the Parade Passes By|SSAA|Lorraine Rochefort
Before The Parade Passes By|TTBB|Don Gray
Before The Parade Passes By|TTBB|Jay Giallombardo
Bein' Green|TTBB|Kirk Young
Being With You|TTBB|Steve Delehanty
Believe|SSAA|Joey Minshall
Believe|TTBB|Adam Reimnitz
Believe|TTBB|Kevin Keller
Believe It Or Not|SSAA|Mo Rector
Believe It Or Not|SSAA|Sylvia Alsbury
Benediction|TTBB|Gene Grier and Lowell Everson
Besame Mucho|SSAA|Ruby Rhea
Beside an Open Fireplace|SSAA|Michael Gellert
Best Day Of My Life|SSAA|Deke Sharon
Best of Doo-Wop|TTBB|Ed Lojeski
Best of Times|SSAA|Tedda Lippincott
Betelehemu (TTBB)|TTBB|Olatunji / Whalum
Between the Devil and the Deep Blue Sea|SSAA|Nancy Bergman
Between The Devil And The Deep Blue Sea|SSAA|Jon Nicholas
Between The Devil And The Deep Blue Sea|TTBB|David Wright
Between The Devil And The Deep Blue Sea|TTBB|Jon Nicholas
Between The Devil And The Deep Blue Sea|TTBB|Pete Rupay
Between You And The Birds And The Bees And Cupid|TTBB|Aaron Dale
Beyond the Sea|SSAA|Dave Briner
Beyond the Sea|SSAA|Elaine Gain
Beyond the Sea|TTBB|D.Kynaston
Beyond the Sea|TTBB|David Briner
Beyond The Sea|TTBB|Adam Reimnitz
Bidin' My Time|SSAA|Norma Andersen
Big Bad Bill|SSAA|Jim Arns
Big Girls Don't Cry|SSAA|Marsha Zwicker
Big Hair|SSAA|Lorraine Rochefort
Big Spender|SSAA|Bev Sellers
Big Spender|SSAA|Jo Lund
Big, Bad Bill Is Sweet William Now|SSAA|Jim Arns
Bigger Isn't Better|TTBB|Dennis Driscoll
Bill|SSAA|Nancy Bergman
Bill Bailey, Won't You Please Come Home|TTBB|David Harrington
Bill Grogan's Goat|TTBB|Jay Giallombardo
Billy-A-Dick|SSAA|Jim Arns
Billy-A-Dick|SSAA|June Dale
Birdland|SSAA|Ann Minihane
Birth of the Blues|SSAA|Carolyn Schmidt
Birth of the Blues|SSAA|David Wright
Birth Of the Blues|TTBB|J. Rae Jamieson
Birth Of The Blues|TTBB|Roger Payne
Birthday Of A King|SSAA|Matt Swann
Birthday Of A King|TTBB|Matt Swann
Black Horse and the Cherry Tree|SSAA|Lorraine Rochefort
Black Water|SSAA|Jon Nicholas
Black Water|TTBB|Jon Nicholas
Blackbird|SSAA|Deke Sharon
Blackbird Medley|TTBB|Gary Parker
Blah Blah Blah|TTBB|Steven Armstrong
Blame It On the Bossa Nova|SSAA|Cheryl Suhr
Bless the Broken Road|SSAA|Carole Prietto
Bless Us All|TTBB|Adam Bock
Blew By You|TTBB|Tom Gentry
Blow, Gabriel Blow|SSAA|Jo Lund
Blow, Gabriel Blow|SSAA|Renee Craig
Blowin' in the Wind|SSAA|Kay Bromert
Blue & Sentimental/Solitude|TTBB|Wayne Grimmer
Blue Bayou|SSAA|Tom Gentry
Blue Christmas|SSAA|Tedda Lippincott
Blue Christmas|TTBB|Don Gray
Blue Christmas|TTBB|Jim Clancy
Blue Christmas|TTBB|Joel T. Rutherford
Blue Christmas|TTBB|Jon Nicholas
Blue Christmas (I'll have a)|SSAA|Lynnell Diamond
Blue Moon|SSAA|Carolyn Schmidt
Blue Moon|TTBB|Andy Isbell
Blue Moon|TTBB|Dave Briner
Blue Moon|TTBB|Tom Gentry
Blue Moon Of Kentucky|SSAA|Aaron Dale
Blue Moon Of Kentucky|TTBB|Aaron Dale
Blue Shadows|TTBB|Jon Nicholas
Blue Shadows On The Trail|SSAA|Jay Giallombardo
Blue Shadows On The Trail|TTBB|Jay Giallombardo
Blue Skies|SSAA|Clay Hine
Blue Skies|SSAA|Renee Craig
Blue Skies|TTBB|Buzz Haeger
Blue Skies|TTBB|Clay Hine
Blue Skies|TTBB|Ed Waesche
Blue Skies|TTBB|Grant Libramento (Palmetto Statesmen)
Blue Skies|TTBB|Jon Nicholas
Blue Skies (YWIH)|SSAA|Renee Craig
Blue Suede Shoes|SSAA|Tom Gentry
Blue Velvet|TTBB|Curt Kimbal
Blue Velvet|TTBB|Curt Kimball
Blue Velvet|TTBB|Ruby Rhea
Blue, Turning Grey Over You|TTBB|David Wright
Blues in the Night|SSAA|Dave Briner
Blues in the Night|TTBB|Dave Briner
Blues In The Night|SSAA|Ann Minihane
Blues In The Night|SSAA|Mary Coffman
Boar's Head Carol|TTBB|Jay Giallombardo
Boar's Head Carol, The (TTBB)|TTBB|Grant Cochran
Bohemian Rhapsody|SATB|Queen
Bohemian Rhapsody|SSAA|Heather Lane
Bohemian Rhapsody|SSAA|Lorraine Rochefort
Bohemian Rhapsody|TTBB|Steven Armstrong
Bon jour mon Coeur|TTBB|Orlando di Lasso
Boogie Woogie Bugle Boy|SSAA|Connie Kash
Boogie Woogie Bugle Boy|SSAA|David Wright
Boogie Woogie Bugle Boy|SSAA|Joni Bescos
Boogie Woogie Bugle Boy|SSAA|Nancy Bergman
Boogie Woogie Bugle Boy|SSAA|Unspecified
Boogie Woogie Bugle Boy|TTBB|Tom Gentry
Boot Scootin' Boogie|SSAA|Brian Beck
Boot Scootin' Boogie|SSAA|Tedda Lippincott
Bop 'Til You Drop|SSAA|BTM
Bop Til You Drop|SSAA|Barbara McNeill
Born to Be Blue|TTBB|Theo Hicks
Born to be Wild|SSAA|Joey Minshall
Bottom of the River|SSAA|Joel Derksen
Boyfriend Medley|SSAA|David Wright
Boyfriend Medley|SSAA|Jan Meyer
Brahms Lullabye|TTBB|Steven Armstrong
Brand New Day|TTBB|Bob Disney
Bread And Gravy|TTBB|David Wright
Break It To Me Gently|SSAA|Brian Beck
Breakaway|SSAA|Carole Prietto
Breakin' Up is Hard to Do|SSAA|Nancy Bergman/Joan D'Agnostino
Breakin' Up Is Hard to Do|SSAA|Bev Sellers
Breakin' Up Is Hard To Do|SSAA|Anna Maria Parker
Breakin' Up Is Hard To Do|TTBB|Tom Gentry
Breakin' Up Is Hard To Do (YWIH)|SSAA|Anna Maria Parker
Breakin' Up Is Hard To Do (YWIH)|SSAA|Tedda Lippincott
Breaking Up is Hard to Do|SSAA|Tedda Lippincott
Breaking Up Is Hard To Do|SSAA|Tom Gentry
Breaking Up Is Hard To Do|TTBB|Adam Reimnitz
Breaking Up Is Hard To Do|TTBB|Tom Campbell
Breaking Up Is Hard To Do (contest)|SSAA|Tom Gentry
Bricklayer Song|TTBB|Al Fisk
Bridge of Light|SSAA|June Berg
Bridge Over Troubled Water|SATB|Kirby Shaw
Bridge Over Troubled Water|TTBB|A. Nightingale, T. Pearce
Bridge Over Troubled Water|TTBB|Brent Graham
Bridge Over Troubled Water|TTBB|Greg Volk ed. Gary Lewis
Bridge Over Troubled Water|TTBB|Unspecified
Brigadoon Medley|TTBB|Jay Giallombardo
Bright Was The Night|TTBB|David Wright
Brighter Than the Sun/We Are Young|SSAA|Carole Prietto
Bring Back Those Good Old Days|TTBB|Barbershop Harmony Society
Bring Him Home|SSAA|Dave Briner
Bring Him Home|TTBB|Darin Drown
Bring Him Home|TTBB|Jay Giallombardo
Bring Him Home|TTBB|Pete Rupay
Bring Him Home|TTBB|Rich Hasty
Bring Him Home|TTBB|Rob Hopkins
Bring Him Home (2000 version)|TTBB|Jay Giallombardo
Bring Me Sunshine|TTBB|Steve Armstrong
Britney Spears Medley|SSAA|Matthew Hodge
Broadway Baby|SSAA|Bev Sellers and Sylvia Alsbury
Broadway Baby|SSAA|Marge Bailey
Broadway Baby|SSAA|Sellers Alsbury
Broadway Baby (From 'Follies')|SSAA|Renee Craig
Broadway Grandma's Medley|SSAA|Nancy Bergman
Broadway Rose|TTBB|Dennis Burnett
Broadway Show Opener|TTBB|J. Rae Jamieson
Broadway Star|SSAA|Wydra Joni Bescos
Broadway Star Medley|SSAA|Joni Bescos / Mary Ann Wydra
Brother Can You Spare A Dime|TTBB|David Wright
Brother Can You Spare A Dime|TTBB|Jim Clancy, Bob Shami
Brother Can You Spare A Dime|TTBB|Steven Armstrong
Brother, Can You Spare A Dime|TTBB|David Wright
Brother, Can You Spare A Dime|TTBB|Nighthawks
Brother, Can You Spare A Dime|TTBB|Steven Armstrong
Brother, Can You Spare A Dime?|TTBB|Backwell/Turner
Brother, My Brother|TTBB|Kevin Keller
Brotherhood of Man|TTBB|Jay Giallombardo
Brothers, Sing On!|TTBB|Edvard Grieg
Bucket of Love|SSAA|Joey Minshall
Buddy Holly Medley|SSAA|Becky Wilkins
Buffalo Bills Uptune Medley|TTBB|Walter Latzko
Bugler's Holiday|TTBB|Jay Giallombardo
Bugs Bunny Overture|TTBB|Ed Waesche
Buona Sera|TTBB|Janne Olsson
Bury Me Not On The Lone Prairie|TTBB|Adam Reimnitz
Bury Me Out On The Lone Prairie|TTBB|Jon Nicholas
Butterfly Kisses|TTBB|Tom Gentry
Button Up Your Overcoat|SSAA|Nancy Bergman
Button Up Your Overcoat|TTBB|Tom Gentry
Button Up Your Overcoat (Senior Men's Version)|TTBB|Tom Gentry
Button Up Your Overcoat (Seniors' Version)|TTBB|Tom Gentry
Buttons And Bows|TTBB|Steve Delehanty
By the Beautiful Sea|SSAA|Dot Calvin
By The Beautiful Sea (YWIH)|SSAA|Dot Calvin
By the Sea Medley|SSAA|Nancy Bergman
By the Time I Get to Phoenix|SSAA|Nancy Bergman
Bye Bye Baby|SSAA|Dot Calvin
Bye Bye Baby/Won't You Please Come Home|SSAA|Chari Pernert
Bye Bye Blackbird|SSAA|Carolyn Schmidt
Bye Bye Blackbird|SSAA|David Wright
Bye Bye Blackbird|SSAA|Mike Senter
Bye Bye Blackbird|TTBB|Jon Nicholas
Bye Bye Blues|SSAA|Fred Hamm/Dave Bennett
Bye Bye Blues|SSAA|The Barbertones
Bye Bye Blues|TTBB|Greg Volk
Bye Bye Love|SSAA|Anna Maria Parker
Bye Bye Love|SSAA|Tom Gentry
Bye Bye Love|TTBB|Tom Gentry
Bye Bye, Love|TTBB|Barbershop Harmony Society
Bye, Bye Blackbird|TTBB|Brian Beck
Cabaret|SSAA|Jo Lund
Cabaret|SSAA|Nancy Bergman
Cabaret|TTBB|Barbershop Harmony Society
Cabaret|TTBB|Buzz Haeger
Cabaret|TTBB|Unspecified
Caissons Medley|SSAA|June Dale
Calendar Girl|SSAA|Marge Bailey
Calendar Girl|TTBB|Jon Nicholas
California Dreamin'|SSAA|Lynnell Diamond
California Dreamin'|SSAA|Michael Gellert
California Dreamin'|SSAA|Tedda Lippincott
California Dreamin'|TTBB|Joe Johnson
California Dreaming|SSAA|Lynnell Diamond
California Dreaming|TTBB|Mike Taylor
California Here I Come|TTBB|Dave Stevens
California Medley|SSAA|Nancy Bergman
California, Here I Come|SSAA|Nancy Bergman
California, Here I Come|TTBB|Dave Stevens/Dealer?s Choice
Call It Nostalgia|TTBB|Charles Stahl
Call Me|SSAA|Deke Sharon
Call Me Back, Pal O Mine|TTBB|Ed Gentry
Call Me Irresponsible|TTBB|Adam Scott
Calypso Clapping Carol|SSAA|Farris Collins
Calypso Clapping Carol|TTBB|Farris Collins
Camptown Races Medley|TTBB|Jay Giallombardo
Camptown Racetrack|TTBB|Joe Liles
Can You Feel the Love Tonight|SSAA|June Dale
Can You Feel the Love Tonight|SSAA|Tedda Lippincott
Can You Feel The Love Tonight|SSAA|Marge Bailey
Can You Feel The Love Tonight|TTBB|June Dale
Can You Feel The Love Tonight (YWIH)|SSAA|Marge Bailey
Can You Feel the Love Tonight?|TTBB|June Dale
Can You Tame Wild Wimmen?|TTBB|Bob Benson
Can-Can|SSAA|Clay Hine
Can't Buy Me Love|SSAA|Tom Gentry
Can't Buy Me Love|TTBB|Aaron Dale
Can't Buy Me Love|TTBB|Tom Gentry
Can't Help Falling In Love|SATB|Henrik Rosenberg
Can't Help Falling In Love|TTBB|David Wright
Can't Help Falling In Love|TTBB|Jon Nicholas
Can'T Help Falling In Love Love Me Tender|SSAA|Joanne Dockrell
Can't Help Lovin' That Man of Mine|SSAA|Anna Maria Parker
Can't Help Lovin' That Man Of Mine|SSAA|Brian Beck
Can't Take My Eyes Off Of You|SATB|Mason Kaye
Can't Take My Eyes Off Of You|SSAA|Elaine Gain
Can't Take My Eyes Off Of You|TTBB|Alex Morris
Can't Take My Eyes Off Of You|TTBB|Zac Booles
Canadian Medley|SSAA|Joey Minshall
Candle on the Water|SSAA|Anna Maria Parker
Candle on the Water|SSAA|June Dale
Candle on the Water (YWIH)|SSAA|Anna Maria Parker
Candyman Medley|SSAA|Alex Kaiserman
Captain Of The Toy Brigade|TTBB|Jay Giallombardo
Car Wash|SSAA|Joey Minshall
Careless|TTBB|Platinum
Carol From An Irish Cabin|TTBB|Dale Wood
Carol Medley|SSAA|Floyd Connett
Carol of the Bells|SSAA|Avis Fellows
Carol of the Bells|SSAA|Kirby Shaw
Carol of the Bells|SSAA|Liz Garnett
Carol of the Bells|TTBB|Peter Wilhousky/Greg Lyne
Carol Of The Bells|TTBB|David Wright
Carol Of The Bells|TTBB|Greg Lyne
Carol of the Bells (SATB)|SATB|Unspecified
Carol Of The Bells/What Child Is This Medley(Joe Spie|SSAA|Joe Spiecker
Carolina Blues|TTBB|Robert Rund
Carolina in the Morning|SSAA|Nancy Bergman
Carolina In The Morning|TTBB|Ed Waesche
Carolina Medley|TTBB|Jay Giallombardo
Carolina Moon|TTBB|Gene Cokeroft
Carolina Moon|TTBB|John Stefero
Carolina Parody|TTBB|Ed Wasche - Lyrics John Werth
Caroline|TTBB|Larry Cole/Wally Cluett
Caroline|TTBB|Larry Cole/Wally Cluett/Boston Common
Caroline|TTBB|Rudy Newman
Caroline|TTBB|Wally Cluett
Caroling Caroling|TTBB|David Wright
Caroling, Caroling|SSAA|Brian Beck
Caroling, Caroling|SSAA|David Wright
Caroling, Caroling|SSAA|Norma Andersen
Caroling, Caroling|TTBB|Dave Briner
Caroling, Caroling|TTBB|David Wright
Carrickfergus|SSAA|Chris MacMartin
Cartoon Medley|TTBB|Kevin Keller
Catch a Falling Star|TTBB|Steve Hall
Cause I'm A Blond|SSAA|Debbie Connelly
Cecilia|TTBB|Interstate Rivals
Cecilia|TTBB|Unspecified
Celebrate Harmony|TTBB|Joe Liles
Celebration|SATB|Renee Craig
Celebration|SSAA|Connie Kash
Celebration|SSAA|Renee Craig
Celebration Medley|SSAA|Nancy Faddegon
Cell Block Tango|SSAA|Kevin Keller
Chances Are|SSAA|Greg Volk
Chances Are|TTBB|Don Gray
Chances Are|TTBB|Greg Volk
Chances Ares|TTBB|Greg Volk
Change the World|SSAA|Mac Huff
Changes Medley|SSAA|Bev Sellers
Changes Medley|SSAA|Jim Arns
Changes Medley|SSAA|Nancy Bergman
Changes Medley|SSAA|Renee Craig
Changes/I Used to Love You Medley|SSAA|Carolyn Schmidt
Channel Surfin'|SSAA|Tedda Lippincott
Chanson D'Amour|SSAA|Bob O'Connell
Chanukah Is Here|TTBB|Alan Josephson
Chapel of Love|SSAA|Anna Maria Parker
Chapel of Love|SSAA|Charlene Yazurlo
Chapel of Love|SSAA|Dotty Hougen
Charleston|SSAA|Brian Beck
Charleston|SSAA|Marsha Zwicker
Charlie and the MTA|SSAA|Lorraine Rochefort
Charmed Life|SSAA|Chris Moyer
Chase the Rain Away|SSAA|Lynnell Diamond
Chasing Cars|TTBB|Jon Nicholas
Chattanooga Choo Choo|SSAA|Joni Bescos
Chattanooga Choo Choo|SSAA|Renee Craig
Chattanooga Choo Choo|TTBB|Kirk Young
Chattanooga Choo Choo|TTBB|Renee Craig
Chattanooga Choo Choo/Pennsylvania, Goodbye Medley|SSAA|Jon Nicholas
Chattanooga Choo Choo/Pennsylvania, Goodbye Medley|TTBB|Jon Nicholas
Cheek to Cheek|SSAA|Ruby Rhea
Cheek To Cheek|SSAA|Brian Beck
Cheek To Cheek|SSAA|Ed Waesche
Cheek To Cheek|TTBB|Ed Waesche
Cheek To Cheek-My Blue Heaven Medley|TTBB|John Brockman
Cheer Up Charlie|SSAA|Sharon Holmes
Cheer Up, Charlie|SSAA|Brent Graham
Cheer Up, Charlie|SSAA|Jim Henry
Cheer Up, Charlie|TTBB|Jim Henry
Chemistry|TTBB|Patrick McAlexander
Cherish|SSAA|Kevin Keller
Cherry Pink and Apple Blossom White|SSAA|Ruby Rhea
Chicago - My Kind of Town Medley|TTBB|Jack Baird
Chicago Medley|SSAA|Jay Giallombardo
Chicago Medley|SSAA|Jo Lund
Children Go Where I Send Thee|TTBB|Jon Nicholas
Children's Medley (Jolly Old St. Nicholas/Up on the Housetop)|TTBB|Barbershop Harmony Society
Chili con Carne|SSAA|Anders Edenroth
Chitty Chitty Bang Bang|SSAA|Joni Bescos
Choc'late In My Stocking|SSAA|Aaron Dale
Choc'late In My Stocking|SSAA|Lynnell Diamond
Chocolate in My Stocking|SSAA|Aaron Dale
Choo Choo Ch' Boogie|TTBB|Walter Latzko
Choo Choo Ch'Boogie|SSAA|Cheryl Suhr
Choo Choo Train|SSAA|Joan Adler
Chordbuster March|SSAA|Joe Liles
Chordbuster March|SSAA|WA Wyatt
Chordbuster's March|SSAA|A. A. Wyatt
Chordbuster's March|TTBB|WA Wyatt
Chordbusters March|SSAA|WA Wyatt
Christ-Mas|SSAA|Greta Somers
CHRISTmas|SSAA|Greta Somers
CHRISTMAS|SSAA|Tedda Lippincott
Christmas Canon (with Children's Choir)|SATB|Shaun Agnew
Christmas Carol Medley|SSAA|Marie Johnson
Christmas Carol Medley|TTBB|Barbershop Harmony Society
Christmas Chopstick|SSAA|Traditional
Christmas Chopsticks|SSAA|Unspecified
Christmas Chopstix|SSAA|Sweet Adelines International
Christmas Chopstix|SSAA|Unspecified
Christmas Eve In My Hometown|TTBB|Hal Maples
Christmas Eve In My Hometown|TTBB|Mark Hale
Christmas Eve in Washington|SSAA|Ann Minihane
Christmas In Dixie|SSAA|Joe Liles
Christmas in San Francisco|SSAA|Lynnell Diamond
Christmas Is A Feeling|SSAA|Tedda Lippincott
Christmas Is Meant For Children|SSAA|Renee Craig
Christmas Is The Best Time Of The Year|SSAA|Judy Vidal
Christmas Island|SSAA|Jean Shook
Christmas Means|TTBB|Joe Johnson
Christmas Medley|SSAA|Tedda Lippincott
Christmas Medley|TTBB|Unspecified
Christmas Medley for Kids|SSAA|Marsha Zwicker
Christmas Overture|TTBB|Kenny Ray Hatton and Joe Johnson
Christmas Stays the Same|SSAA|Joe Johnson
Christmas Stays The Same|TTBB|Joe Johnson
Christmas Through Your Eyes|TTBB|Larry Triplett
Christmas Time Is Here|SSAA|Adam Bock
Christmas Time Is Here|SSAA|Carole Prietto
Christmas Time Is Here|SSAA|Sharon Holmes
Christmas Time Is Here|TTBB|Adam Bock
Christmas Time Is Here|TTBB|Brian Beck
Christmas Time Is Here|TTBB|Jay Giallombardo
Christmas Time Is Here|TTBB|Jon Nicholas
Christmas Waltz/Silver Bells Medley|SSAA|Tedda Lippincott
Christmas Was Meant For Children|SSAA|Brent Graham
Christmas Was Meant For Children|SSAA|Renee Craig
Church Bells|SSAA|Clay Hine
Church Bells Are Ringing For Mary|SSAA|Barbara Bianchi
Church Bells Parody|TTBB|Clay Hine
Cinderella|TTBB|Gene Cokeroft
Circle of Life|SSAA|Lorraine Rochefort
Circle Of Life|TTBB|Jay Giallombardo
Circle Of Life|TTBB|R. Soderlund
Circle of Life (Chorus Parts Only)|TTBB|R. Soderlund
Circle of Life (chorus with 4-part overlay)|SSAA|Lorraine Rochefort
Circle Of Life All|SATB|R. Soderlund, Chris Arnold
Circle Of Life Men|TTBB|R. Soderlund, Chris Arnold
Circus Day In Dixie|TTBB|Ed Waesche
Circus Medley|TTBB|Steve Tramack
Civil War Medley|TTBB|Barbershop Harmony Society
Clap Hands|TTBB|Will Hamblet
Clap Yo Hands|TTBB|Steve Jamison
Clear-Day|TTBB|Unspecified
Climb Every Mountain|SSAA|Joe Liles
Climb Every Mountain|SSAA|Nancy Bergman
Climb Every Mountain|SSAA|Unspecified
Climb Every Mountain|TTBB|Don Gray
Climb Every Mountain|TTBB|Frank Bloebaum
Climb Every Mountain|TTBB|Jay Giallombardo
Climb Every Mountain|TTBB|Steve Delehanty
Closest Thing To Crazy (Katie Melua)|SSAA|Linda Corcoran
Clown (Emile Sande)|SSAA|Lisa Hannant
Clown Medley|TTBB|Jay Giallombardo
Clown Medley|TTBB|Tom Gentry
Cocktails for Two|SSAA|Joni Bescos
Coconut|SSAA|Joe Liles
Cohan Medley|SSAA|Aileen Nightingale
Cohan Medley|SSAA|Bergman/Nightingale
Cold & Fugue|SSAA|Foncannon/Jones
College Days Medley|TTBB|Tom Gentry
Collegiate|TTBB|Chuck Brooks
Colorado Christmas|TTBB|Jay Giallombardo
Colorado My Home|TTBB|Darin Drown
Colorado, My Home|SSAA|Sylvia Alsbury
Colors of the Wind|SSAA|Tedda Lippincott
Colors of the Wind|TTBB|Chris MacMartin
Colours of the Wind|SSAA|Liz Garnett
Come And See What's Hap'nin' In The Barn|TTBB|Jay Giallombardo
Come Dance With Me/Come Fly With Me Medley|TTBB|Kevin Keller
Come Fly With Me|SSAA|Carolyn Schmidt
Come Fly With Me|SSAA|Kevin Keller
Come Fly With Me|TTBB|Kevin Keller
Come Fly With Me|TTBB|Unspecified
Come Fly With Me/Fly Me To The Moon Medley(Joel T. Ruther|SATB|Joel T. Rutherford
Come Follow The Band|SSAA|Ann Minihane
Come Go With Me|TTBB|Daniel Goldschmidt
Come Go With Me|TTBB|Tom Gentry
Come In From the Rain|SSAA|Betty Oliver
Come Josephine In My Flying Machine|TTBB|Burt Szabo
Come On Get Happy|SSAA|Aaron Dale
Come On Get Happy|TTBB|Aaron Dale
Come Rain or Come Shine|SSAA|Ardeth Fullmer
Come Rain or Come Shine|SSAA|Jo Lund
Come Rain Or Come Shine|TTBB|Adam Reimnitz
Come See What's Happening In The Barn|TTBB|Jeremey Johnson
Come Share His Life With Me|TTBB|Richard Loebakka
Come Take Your Place In My Heart|SSAA|Jim Clancy
Come Take Your Place In My Heart|TTBB|Jim Clancy
Come What May|SSAA|Alex Kaiserman
Come What May|TTBB|Kevin Keller
Comedy (Harmony) Tonight|SSAA|Sharon Holmes
Comedy Tonight|SSAA|Betty Steele
Comedy Tonight|TTBB|Hal Maples
Comedy Tonight|TTBB|Roger Payne
Comelet Us Sing Of Christmas Day|SSAA|Renee Craig
Comes Love|SSAA|Adam Reimnitz
Comes Love|TTBB|Adam Reimnitz
Coney Island Baby|TTBB|Barbershop Harmony Society
Coney Island Washboard|SSAA|Clay Hine
Conga/Rhythm Medley|SSAA|Brian Beck
Connie Francis Medley: Lipstick Collar, Who'S Sorry Now|SSAA|Unspecified
Consider Yourself|SSAA|Dot Calvin
Consider Yourself|TTBB|Don Gray
Consider Yourself|TTBB|Ed Waesche
Consider Yourself|TTBB|Tom Gentry
Consider Yourself At Home (YWIH)|SSAA|Dot Calvin
Convoy|TTBB|Bryan Ziegler
Cool Water|TTBB|Don Gray
Cool Water|TTBB|Jon Nicholas
Cool Yule|TTBB|Aaron Dale
Cop On The Beat|TTBB|Fred King
Copacabana|SSAA|Greg Volk
Copacabana|SSAA|Jean McFadyen
Copacabana|TTBB|Tom Gentry
Cotton Fields (Them Old...)|TTBB|Peter Mumford
Could I Have This Dance|SSAA|Charlene Yazurlo
Could I Have This Dance|SSAA|Joni Bescos
Could I Have This Dance|SSAA|June Berg
Could It Be Magic?|SSAA|Renee Craig
Count On Me|SSAA|Elaine Gain
Count On Me|SSAA|June Berg
Count On Me|TTBB|Jeremey Johnson
